Id,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Response,Complain,Total_Spend,Channel_Purchases,Total_Purchases,Discount_Purchase_Rate,Spend_Per_Purchase,Customer_Tenure_Days,Customer_Tenure_Years,Dependents,Has_Children,Age,Age_Group,Income_Bracket,Recency_Group,Category_Breadth,Preferred_Channel,Is_High_Value,No_Purchase_Record,Customer_Segment
10022,1973,PhD,Single,54466.0,1,1,2014-09-02,78,12,0,4,0,0,0,1,1,0,2,5,0,0,16,3,4,0.25,4.0,95,0.3,2,1,41,31-45,High Income,Inactive,2,Store,0,0,Bargain Hunters
10157,1965,Graduation,Single,59686.0,0,1,2014-01-25,78,89,15,89,34,42,5,1,4,1,6,4,0,0,274,11,12,0.08333333333333333,22.833333333333332,315,0.9,1,1,49,46-60,High Income,Inactive,6,Store,0,0,Family Customers
3503,1950,Graduation,Divorced,82460.0,0,0,2013-02-12,78,255,47,573,52,32,15,1,5,3,6,1,0,0,974,14,15,0.06666666666666667,64.93333333333334,662,1.8,0,0,64,60+,Very High Income,Inactive,6,Store,0,0,General Customers
146,1960,PhD,Single,76045.0,0,0,2013-11-15,78,760,53,400,17,93,0,1,4,5,11,2,0,0,1323,20,21,0.047619047619047616,63.0,386,1.1,0,0,54,46-60,Very High Income,Inactive,5,Store,1,0,High-Value At-Risk
5538,1975,Graduation,Divorced,83829.0,0,0,2013-08-10,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1862,17,17,0.0,109.52941176470588,483,1.3,0,0,39,31-45,Very High Income,Inactive,6,Catalog,1,0,High-Value At-Risk
3910,1975,Graduation,Divorced,83829.0,0,0,2013-08-10,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1862,17,17,0.0,109.52941176470588,483,1.3,0,0,39,31-45,Very High Income,Inactive,6,Catalog,1,0,High-Value At-Risk
4227,1968,Master,Together,32889.0,1,1,2013-06-09,78,28,0,13,4,2,8,3,2,1,3,5,0,0,55,6,9,0.3333333333333333,6.111111111111111,545,1.5,2,1,46,46-60,Low Income,Inactive,5,Store,0,0,Bargain Hunters
6634,1979,Master,Divorced,33462.0,1,0,2013-07-08,78,22,3,18,0,0,11,1,2,0,3,7,0,0,54,5,6,0.16666666666666666,9.0,516,1.4,1,1,35,31-45,Low Income,Inactive,4,Store,0,0,Family Customers
8916,1975,Graduation,Divorced,36627.0,2,0,2013-07-23,78,9,1,5,0,0,1,1,0,0,3,5,0,0,16,3,4,0.25,4.0,501,1.4,2,1,39,31-45,Mid Income,Inactive,4,Store,0,0,Bargain Hunters
6460,1982,Graduation,Married,28718.0,1,0,2013-07-13,78,12,4,6,11,8,16,2,2,0,3,8,0,0,57,5,7,0.2857142857142857,8.142857142857142,511,1.4,1,1,32,31-45,Low Income,Inactive,6,Store,0,0,Bargain Hunters
5883,1972,Graduation,Married,77981.0,1,0,2013-05-26,78,138,120,204,16,126,60,3,7,4,7,5,0,0,664,18,21,0.14285714285714285,31.61904761904762,559,1.5,1,1,42,31-45,Very High Income,Inactive,6,Web,0,0,Digital Shoppers
10091,1956,Graduation,Single,60230.0,0,1,2013-05-20,78,520,20,367,39,81,40,2,6,3,6,5,0,0,1067,15,17,0.11764705882352941,62.76470588235294,565,1.5,1,1,58,46-60,High Income,Inactive,6,Web,1,0,High-Value At-Risk
697,1969,Graduation,Together,74918.0,0,0,2013-12-03,78,972,59,913,25,19,59,1,5,9,6,3,0,0,2047,20,21,0.047619047619047616,97.47619047619048,368,1.0,0,0,45,31-45,Very High Income,Inactive,6,Catalog,1,0,High-Value At-Risk
2607,1953,Graduation,Single,40464.0,0,1,2013-11-01,78,424,17,118,7,23,41,6,8,2,8,8,0,0,630,18,24,0.25,26.25,400,1.1,1,1,61,60+,Mid Income,Inactive,6,Web,0,0,Digital Shoppers
8427,1956,Master,Single,64857.0,0,0,2012-11-23,78,556,14,717,210,0,43,1,7,5,10,4,0,0,1540,22,23,0.043478260869565216,66.95652173913044,743,2.0,0,0,58,46-60,High Income,Inactive,5,Store,1,0,High-Value At-Risk
217,1956,Master,Single,64857.0,0,0,2012-11-23,78,556,14,717,210,0,43,1,7,5,10,4,0,0,1540,22,23,0.043478260869565216,66.95652173913044,743,2.0,0,0,58,46-60,High Income,Inactive,5,Store,1,0,High-Value At-Risk
6202,1960,Graduation,Together,63381.0,0,1,2012-05-10,78,571,50,142,33,50,159,4,4,5,13,2,0,0,1005,22,26,0.15384615384615385,38.65384615384615,940,2.6,1,1,54,46-60,High Income,Inactive,6,Store,0,0,Family Customers
3856,1960,Graduation,Together,63381.0,0,1,2012-05-10,78,571,50,142,33,50,159,4,4,5,13,2,0,0,1005,22,26,0.15384615384615385,38.65384615384615,940,2.6,1,1,54,46-60,High Income,Inactive,6,Store,0,0,Family Customers
10648,1982,2n Cycle,Together,66664.0,0,0,2012-09-25,78,398,96,447,220,96,32,1,5,7,6,3,0,0,1289,18,19,0.05263157894736842,67.84210526315789,802,2.2,0,0,32,31-45,High Income,Inactive,6,Catalog,1,0,High-Value At-Risk
5120,1982,2n Cycle,Together,66664.0,0,0,2012-09-25,78,398,96,447,220,96,32,1,5,7,6,3,0,0,1289,18,19,0.05263157894736842,67.84210526315789,802,2.2,0,0,32,31-45,High Income,Inactive,6,Catalog,1,0,High-Value At-Risk
6749,1966,Graduation,Single,86358.0,1,1,2012-08-08,78,957,47,494,82,47,95,4,5,3,6,8,0,0,1722,14,18,0.2222222222222222,95.66666666666667,850,2.3,2,1,48,46-60,Very High Income,Inactive,6,Store,1,0,High-Value At-Risk
1584,1977,Graduation,Married,41443.0,1,0,2014-01-04,79,171,7,171,25,19,89,6,8,1,5,8,0,0,482,14,20,0.3,24.1,336,0.9,1,1,37,31-45,Mid Income,Inactive,6,Web,0,0,Digital Shoppers
9559,1961,PhD,Married,57072.0,0,1,2014-01-24,79,944,0,60,0,0,30,2,7,5,13,5,0,0,1034,25,27,0.07407407407407407,38.2962962962963,316,0.9,1,1,53,46-60,High Income,Inactive,3,Store,0,0,Family Customers
771,1967,Graduation,Together,54178.0,0,1,2014-01-21,79,135,9,39,4,0,7,1,2,2,5,2,0,0,194,9,10,0.1,19.4,319,0.9,1,1,47,46-60,High Income,Inactive,5,Store,0,0,Family Customers
5237,1950,PhD,Single,48767.0,1,2,2014-01-01,79,28,1,21,3,0,10,3,2,1,3,5,0,0,63,6,9,0.3333333333333333,7.0,339,0.9,3,1,64,60+,Mid Income,Inactive,5,Store,0,0,Bargain Hunters
2461,1955,Master,Single,51124.0,1,1,2013-12-18,79,26,1,11,0,1,4,2,1,0,3,3,0,0,43,4,6,0.3333333333333333,7.166666666666667,353,1.0,2,1,59,46-60,Mid Income,Inactive,5,Store,0,0,Bargain Hunters
5474,1970,Graduation,Single,43020.0,1,0,2013-11-30,79,45,7,99,4,25,43,3,4,1,4,6,0,0,223,9,12,0.25,18.583333333333332,371,1.0,1,1,44,31-45,Mid Income,Inactive,6,Web,0,0,Digital Shoppers
2895,1963,Graduation,Single,49980.0,0,1,2013-10-23,79,104,1,54,13,9,14,2,3,1,5,5,0,0,195,9,11,0.18181818181818182,17.727272727272727,409,1.1,1,1,51,46-60,Mid Income,Inactive,6,Store,0,0,Family Customers
7972,1955,Graduation,Single,72906.0,0,0,2013-09-17,79,400,32,519,71,75,54,1,3,4,9,1,0,0,1151,16,17,0.058823529411764705,67.70588235294117,445,1.2,0,0,59,46-60,Very High Income,Inactive,6,Store,1,0,High-Value At-Risk
10067,1976,2n Cycle,Together,25176.0,1,1,2013-10-08,79,4,0,4,0,0,5,1,1,0,2,7,0,0,13,3,4,0.25,3.25,424,1.2,2,1,38,31-45,Low Income,Inactive,3,Store,0,0,Bargain Hunters
500,1977,Graduation,Together,96876.0,0,0,2013-06-08,79,908,43,735,40,194,21,1,7,7,9,2,1,0,1941,23,24,0.041666666666666664,80.875,546,1.5,0,0,37,31-45,Very High Income,Inactive,6,Store,1,0,High-Value At-Risk
922,1979,2n Cycle,Married,31086.0,1,1,2013-04-05,79,16,2,11,3,0,16,2,1,1,2,8,0,0,48,4,6,0.3333333333333333,8.0,610,1.7,2,1,35,31-45,Low Income,Inactive,5,Store,0,0,Bargain Hunters
2861,1983,Graduation,Single,24072.0,1,0,2013-04-16,79,9,1,6,3,0,4,1,1,0,2,8,0,0,23,3,4,0.25,5.75,599,1.6,1,1,31,31-45,Low Income,Inactive,5,Store,0,0,Bargain Hunters
375,1954,Graduation,Divorced,76773.0,0,0,2013-02-25,79,516,56,449,86,33,16,1,2,2,11,1,0,0,1156,15,16,0.0625,72.25,649,1.8,0,0,60,46-60,Very High Income,Inactive,6,Store,1,0,High-Value At-Risk
10936,1965,Graduation,Married,72190.0,0,0,2013-02-13,79,597,166,597,172,166,249,1,5,6,4,3,0,0,1947,15,16,0.0625,121.6875,661,1.8,0,0,49,46-60,Very High Income,Inactive,6,Catalog,1,0,High-Value At-Risk
10314,1948,PhD,Married,83837.0,0,0,2012-12-16,79,847,66,119,86,89,111,1,9,10,5,4,1,0,1318,24,25,0.04,52.72,720,2.0,0,0,66,60+,Very High Income,Inactive,6,Catalog,1,0,High-Value At-Risk
4240,1978,Graduation,Married,17345.0,1,0,2012-03-11,79,4,9,16,17,0,12,2,2,1,2,8,0,0,58,5,7,0.2857142857142857,8.285714285714286,1000,2.7,1,1,36,31-45,Low Income,Inactive,5,Web,0,0,Digital Shoppers
2674,1958,Master,Single,75154.0,0,1,2012-04-09,79,543,10,205,160,143,82,1,6,3,6,3,1,0,1143,15,16,0.0625,71.4375,971,2.7,1,1,56,46-60,Very High Income,Inactive,6,Web,1,0,High-Value At-Risk
2563,1961,Basic,Married,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,43,5,6,0.16666666666666666,7.166666666666667,174,0.5,0,0,53,46-60,Low Income,Inactive,6,Store,0,0,General Customers
8312,1961,Basic,Married,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,43,5,6,0.16666666666666666,7.166666666666667,174,0.5,0,0,53,46-60,Low Income,Inactive,6,Store,0,0,General Customers
6999,1980,Master,Married,69661.0,0,0,2014-05-13,80,656,16,106,32,16,8,1,7,3,12,3,0,0,834,22,23,0.043478260869565216,36.26086956521739,207,0.6,0,0,34,31-45,Very High Income,Inactive,6,Store,0,0,General Customers
7574,1979,PhD,Together,27922.0,1,0,2014-10-05,80,11,0,13,2,4,11,1,2,0,3,4,0,0,41,5,6,0.16666666666666666,6.833333333333333,62,0.2,1,1,35,31-45,Low Income,Inactive,5,Store,0,0,Family Customers
5223,1966,Master,Together,45903.0,0,1,2014-04-23,80,33,8,10,2,10,3,2,2,1,3,4,0,0,66,6,8,0.25,8.25,227,0.6,1,1,48,46-60,Mid Income,Inactive,6,Store,0,0,Bargain Hunters
2952,1977,Master,Single,36273.0,1,0,2014-04-16,80,29,3,30,3,2,9,2,3,0,3,6,0,0,76,6,8,0.25,9.5,234,0.6,1,1,37,31-45,Mid Income,Inactive,6,Web,0,0,Digital Shoppers
7683,1968,Master,Married,70777.0,0,1,2014-02-25,80,554,35,113,0,7,78,3,5,3,12,3,0,0,787,20,23,0.13043478260869565,34.21739130434783,284,0.8,1,1,46,46-60,Very High Income,Inactive,5,Store,0,0,Family Customers
9481,1976,Graduation,Married,17148.0,1,0,2014-01-28,80,9,9,11,13,10,16,4,3,1,3,8,0,0,68,7,11,0.36363636363636365,6.181818181818182,312,0.9,1,1,38,31-45,Low Income,Inactive,6,Web,0,0,Digital Shoppers
9907,1969,Master,Together,66476.0,0,1,2013-04-12,80,742,28,152,25,9,57,2,6,8,10,4,0,0,1013,24,26,0.07692307692307693,38.96153846153846,603,1.7,1,1,45,31-45,High Income,Inactive,6,Store,0,0,Family Customers
5454,1979,Master,Married,45057.0,1,0,2013-01-12,80,37,0,7,3,0,3,1,2,0,3,5,0,0,50,5,6,0.16666666666666666,8.333333333333334,693,1.9,1,1,35,31-45,Mid Income,Inactive,4,Store,0,0,Family Customers
3798,1968,Graduation,Married,41120.0,1,1,2013-06-11,80,24,2,23,0,8,24,3,2,1,3,6,0,0,81,6,9,0.3333333333333333,9.0,543,1.5,2,1,46,46-60,Mid Income,Inactive,5,Store,0,0,Bargain Hunters
7281,1959,PhD,Single,51381.5,0,0,2013-05-11,80,81,11,50,3,2,39,1,1,3,4,2,0,0,186,8,9,0.1111111111111111,20.666666666666668,574,1.6,0,0,55,46-60,Mid Income,Inactive,6,Store,0,0,General Customers
4259,1986,Master,Single,19485.0,2,0,2013-09-24,80,6,0,4,0,0,0,1,1,0,2,7,0,0,10,3,4,0.25,2.5,438,1.2,2,1,28,18-30,Low Income,Inactive,2,Store,0,0,Bargain Hunters
2549,1983,PhD,Together,21840.0,1,0,2013-07-21,80,17,0,9,0,0,1,1,1,0,3,9,0,0,27,4,5,0.2,5.4,503,1.4,1,1,31,31-45,Low Income,Inactive,3,Store,0,0,Family Customers
6437,1985,2n Cycle,Single,41473.0,1,0,2013-06-19,80,21,8,20,15,3,9,1,2,0,3,7,0,0,76,5,6,0.16666666666666666,12.666666666666666,535,1.5,1,1,29,18-30,Mid Income,Inactive,6,Store,0,0,Family Customers
2488,1956,2n Cycle,Divorced,31395.0,1,1,2013-03-23,80,23,1,25,0,8,7,4,2,1,3,6,0,0,64,6,10,0.4,6.4,623,1.7,2,1,58,46-60,Low Income,Inactive,5,Store,0,0,Bargain Hunters
3945,1947,PhD,Widow,68117.0,0,1,2013-10-03,80,618,44,215,0,17,36,2,11,8,4,6,1,0,930,23,25,0.08,37.2,429,1.2,1,1,67,60+,High Income,Inactive,5,Web,0,0,Digital Shoppers
702,1975,2n Cycle,Widow,47682.0,0,1,2013-02-15,80,162,61,83,97,57,61,4,4,3,8,5,0,0,521,15,19,0.21052631578947367,27.42105263157895,659,1.8,1,1,39,31-45,Mid Income,Inactive,6,Store,0,0,Family Customers
9010,1972,Master,Married,83151.0,0,0,2013-10-02,80,968,147,842,137,42,210,1,5,7,10,2,1,0,2346,22,23,0.043478260869565216,102.0,430,1.2,0,0,42,31-45,Very High Income,Inactive,6,Store,1,0,High-Value At-Risk
9710,1969,PhD,Divorced,58086.0,0,1,2013-01-20,80,708,7,62,0,0,15,2,11,3,7,8,0,0,792,21,23,0.08695652173913043,34.43478260869565,685,1.9,1,1,45,31-45,High Income,Inactive,4,Web,0,0,Digital Shoppers
1509,1958,PhD,Together,84460.0,0,0,2013-04-01,80,152,27,103,106,54,81,0,9,9,4,5,1,0,523,22,22,0.0,23.772727272727273,614,1.7,0,0,56,46-60,Very High Income,Inactive,6,Web,0,0,Digital Shoppers
9120,1962,Graduation,Single,66565.0,0,1,2012-05-12,80,747,10,161,65,40,42,4,4,2,9,8,0,0,1065,15,19,0.21052631578947367,56.05263157894737,938,2.6,1,1,52,46-60,High Income,Inactive,6,Store,1,0,High-Value At-Risk
5252,1969,Graduation,Divorced,23910.0,1,0,2012-10-26,80,16,12,18,7,1,13,1,2,0,3,7,0,0,67,5,6,0.16666666666666666,11.166666666666666,771,2.1,1,1,45,31-45,Low Income,Inactive,6,Store,0,0,Family Customers
5959,1968,Graduation,Single,35893.0,1,1,2012-10-15,80,158,0,23,0,0,18,6,3,1,5,8,0,0,199,9,15,0.4,13.266666666666667,782,2.1,2,1,46,46-60,Mid Income,Inactive,3,Store,0,0,Bargain Hunters
7441,1973,Graduation,Divorced,71128.0,1,0,2012-06-10,80,958,159,447,20,0,31,3,2,10,12,7,0,0,1615,24,27,0.1111111111111111,59.81481481481482,909,2.5,1,1,41,31-45,Very High Income,Inactive,5,Store,1,0,High-Value At-Risk
4271,1989,2n Cycle,Together,38683.0,1,0,2012-04-10,80,46,35,69,84,41,66,6,4,1,6,7,0,0,341,11,17,0.35294117647058826,20.058823529411764,970,2.7,1,1,25,18-30,Mid Income,Inactive,6,Store,0,0,Bargain Hunters
4095,1971,Graduation,Married,37150.0,1,0,2012-11-09,80,167,37,64,49,34,116,8,4,3,6,7,0,0,467,13,21,0.38095238095238093,22.238095238095237,757,2.1,1,1,43,31-45,Mid Income,Inactive,6,Store,0,0,Bargain Hunters
8852,1976,Graduation,Married,61064.0,0,1,2012-08-31,80,387,126,342,0,45,180,5,8,4,11,6,0,0,1080,23,28,0.17857142857142858,38.57142857142857,827,2.3,1,1,38,31-45,High Income,Inactive,5,Store,1,0,High-Value At-Risk
7698,1976,PhD,Married,51650.0,0,1,2014-11-05,81,152,3,22,2,5,7,1,4,1,4,5,0,0,191,9,10,0.1,19.1,31,0.1,1,1,38,31-45,High Income,Inactive,6,Web,0,0,Digital Shoppers
4174,1956,Master,Together,55249.0,0,1,2014-04-17,81,97,1,19,2,0,11,1,2,1,4,3,0,0,130,7,8,0.125,16.25,233,0.6,1,1,58,46-60,High Income,Inactive,5,Store,0,0,Family Customers
3182,1973,PhD,Single,46854.0,1,1,2014-03-31,81,96,1,79,7,1,79,6,5,1,3,8,1,0,263,9,15,0.4,17.533333333333335,250,0.7,2,1,41,31-45,Mid Income,Inactive,6,Web,0,0,Digital Shoppers
193,1996,Basic,Married,14421.0,0,0,2014-02-17,81,0,0,2,3,3,8,1,1,0,2,5,0,0,16,3,4,0.25,4.0,292,0.8,0,0,18,18-30,Low Income,Inactive,4,Store,0,0,Bargain Hunters
5229,1969,PhD,Together,54132.0,0,1,2014-02-16,81,30,1,8,0,0,3,1,1,0,3,7,0,0,42,4,5,0.2,8.4,293,0.8,1,1,45,31-45,High Income,Inactive,4,Store,0,0,Family Customers
5555,1975,Graduation,Divorced,153924.0,0,0,2014-07-02,81,1,1,1,1,1,1,0,0,0,0,0,0,0,6,0,0,0.0,0.0,157,0.4,0,0,39,31-45,Very High Income,Inactive,6,No Channel Purchase,0,1,General Customers
7732,1978,Graduation,Married,64813.0,1,0,2014-02-01,81,293,0,124,179,97,52,1,7,2,10,5,0,0,745,19,20,0.05,37.25,308,0.8,1,1,36,31-45,High Income,Inactive,5,Store,0,0,Family Customers
310,1970,Master,Married,61872.0,0,1,2013-12-13,81,330,5,159,36,27,16,4,4,4,9,4,0,0,573,17,21,0.19047619047619047,27.285714285714285,358,1.0,1,1,44,31-45,High Income,Inactive,6,Store,0,0,Family Customers
6261,1979,Graduation,Married,58025.0,0,1,2013-11-26,81,270,31,88,11,48,22,3,3,2,10,4,0,0,470,15,18,0.16666666666666666,26.11111111111111,375,1.0,1,1,35,31-45,High Income,Inactive,6,Store,0,0,Family Customers
6274,1948,Master,Married,83790.0,0,0,2013-11-15,81,1076,16,417,42,48,16,1,8,10,6,3,0,0,1615,24,25,0.04,64.6,386,1.1,0,0,66,60+,Very High Income,Inactive,6,Catalog,1,0,High-Value At-Risk
1655,1979,Graduation,Together,34350.0,1,0,2013-10-19,81,16,3,15,2,1,11,1,1,0,3,7,0,0,48,4,5,0.2,9.6,413,1.1,1,1,35,31-45,Low Income,Inactive,6,Store,0,0,Family Customers
2740,1958,PhD,Widow,33438.0,1,1,2013-09-22,81,62,1,16,3,2,6,4,2,1,4,5,0,0,90,7,11,0.36363636363636365,8.181818181818182,440,1.2,2,1,56,46-60,Low Income,Inactive,6,Store,0,0,Bargain Hunters
4328,1986,2n Cycle,Married,21955.0,1,0,2013-07-09,81,5,1,7,17,14,11,2,2,1,3,6,0,0,55,6,8,0.25,6.875,515,1.4,1,1,28,18-30,Low Income,Inactive,6,Store,0,0,Bargain Hunters
17,1971,PhD,Married,60491.0,0,1,2013-06-09,81,637,47,237,12,19,76,4,6,11,7,5,0,0,1028,24,28,0.14285714285714285,36.714285714285715,545,1.5,1,1,43,31-45,High Income,Inactive,6,Catalog,0,0,Catalog Shoppers
9153,1964,PhD,Married,59304.0,0,1,2013-07-29,81,418,61,428,80,51,10,3,7,8,10,5,0,0,1048,25,28,0.10714285714285714,37.42857142857143,495,1.4,1,1,50,46-60,High Income,Inactive,6,Store,1,0,High-Value At-Risk
520,1974,Graduation,Married,34421.0,1,0,2013-01-07,81,3,3,7,6,2,9,1,1,0,2,7,0,0,30,3,4,0.25,7.5,698,1.9,1,1,40,31-45,Low Income,Inactive,6,Store,0,0,Bargain Hunters
8372,1974,Graduation,Married,34421.0,1,0,2013-01-07,81,3,3,7,6,2,9,1,1,0,2,7,0,0,30,3,4,0.25,7.5,698,1.9,1,1,40,31-45,Low Income,Inactive,6,Store,0,0,Bargain Hunters
73,1953,PhD,Single,51411.0,1,2,2013-05-26,81,14,0,3,0,0,1,1,0,0,3,5,0,0,18,3,4,0.25,4.5,559,1.5,3,1,61,60+,High Income,Inactive,3,Store,0,0,Bargain Hunters
2002,1958,Graduation,Divorced,71964.0,0,0,2013-05-20,81,587,51,932,180,34,86,1,5,6,5,3,0,0,1870,16,17,0.058823529411764705,110.0,565,1.5,0,0,56,46-60,Very High Income,Inactive,6,Catalog,1,0,High-Value At-Risk
6059,1953,PhD,Together,64504.0,1,2,2013-04-03,81,986,36,168,16,0,108,7,11,3,4,7,1,0,1314,18,25,0.28,52.56,612,1.7,3,1,61,60+,High Income,Inactive,5,Web,1,0,High-Value At-Risk
11166,1961,Graduation,Married,49678.0,0,1,2013-02-02,81,229,5,56,3,2,20,2,6,2,4,7,0,0,315,12,14,0.14285714285714285,22.5,672,1.8,1,1,53,46-60,Mid Income,Inactive,6,Web,0,0,Digital Shoppers
6257,1976,Master,Single,60482.0,0,1,2013-01-23,81,255,43,134,37,14,24,1,7,2,7,7,0,0,507,16,17,0.058823529411764705,29.823529411764707,682,1.9,1,1,38,31-45,High Income,Inactive,6,Web,0,0,Digital Shoppers
9224,1972,PhD,Single,55260.0,0,1,2012-12-12,81,825,8,53,11,0,242,2,8,10,5,6,0,0,1139,23,25,0.08,45.56,724,2.0,1,1,42,31-45,High Income,Inactive,5,Catalog,1,0,High-Value At-Risk
8732,1969,Master,Widow,67369.0,0,1,2012-11-17,81,1298,0,70,37,14,42,4,7,4,10,4,1,0,1461,21,25,0.16,58.44,749,2.1,1,1,45,31-45,High Income,Inactive,5,Store,1,0,High-Value At-Risk
955,1962,Master,Together,47175.0,1,1,2012-10-28,81,167,2,44,6,2,19,7,4,2,4,8,1,0,240,10,17,0.4117647058823529,14.117647058823529,769,2.1,2,1,52,46-60,Mid Income,Inactive,6,Web,0,0,Digital Shoppers
4910,1967,Graduation,Divorced,68743.0,0,0,2012-08-30,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,2074,29,30,0.03333333333333333,69.13333333333334,828,2.3,0,0,47,46-60,Very High Income,Inactive,6,Store,1,0,High-Value At-Risk
564,1981,PhD,Together,56937.0,1,0,2012-04-08,81,746,8,125,11,8,8,7,8,6,9,6,1,0,906,23,30,0.23333333333333334,30.2,972,2.7,1,1,33,31-45,High Income,Inactive,6,Store,0,0,Family Customers
8931,1986,Graduation,Together,83033.0,1,0,2014-05-18,82,812,99,431,237,149,33,1,11,4,10,5,0,0,1761,25,26,0.038461538461538464,67.73076923076923,202,0.6,1,1,28,18-30,Very High Income,Inactive,6,Web,1,0,High-Value At-Risk
1998,1976,Graduation,Single,37697.0,1,0,2014-07-02,82,34,6,21,11,4,8,1,2,1,3,6,0,0,84,6,7,0.14285714285714285,12.0,157,0.4,1,1,38,31-45,Mid Income,Inactive,6,Store,0,0,Family Customers
1250,1976,Graduation,Single,37697.0,1,0,2014-07-02,82,34,6,21,11,4,8,1,2,1,3,6,0,0,84,6,7,0.14285714285714285,12.0,157,0.4,1,1,38,31-45,Mid Income,Inactive,6,Store,0,0,Family Customers
8397,1951,Graduation,Married,44689.0,1,1,2014-10-01,82,18,0,5,0,0,11,2,1,1,2,7,0,0,34,4,6,0.3333333333333333,5.666666666666667,66,0.2,2,1,63,60+,Mid Income,Inactive,3,Store,0,0,Bargain Hunters
9672,1970,2n Cycle,Married,23162.0,1,1,2013-12-21,82,8,3,9,19,4,22,3,1,1,3,6,0,0,65,5,8,0.375,8.125,350,1.0,2,1,44,31-45,Low Income,Inactive,6,Store,0,0,Bargain Hunters
2125,1959,Graduation,Divorced,63033.0,0,0,2013-11-15,82,194,61,480,225,112,30,1,3,4,8,2,0,0,1102,15,16,0.0625,68.875,386,1.1,0,0,55,46-60,High Income,Inactive,6,Store,1,0,High-Value At-Risk
5975,1967,PhD,Single,40304.0,1,0,2013-09-30,82,37,0,17,0,0,3,1,2,0,3,7,0,0,57,5,6,0.16666666666666666,9.5,432,1.2,1,1,47,46-60,Mid Income,Inactive,3,Store,0,0,Family Customers
983,1984,Graduation,Married,40059.0,1,0,2013-09-28,82,110,29,92,28,10,145,1,6,2,3,8,0,0,414,11,12,0.08333333333333333,34.5,434,1.2,1,1,30,18-30,Mid Income,Inactive,6,Web,0,0,Digital Shoppers
9938,1954,Graduation,Married,80067.0,0,0,2013-09-19,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1600,16,17,0.058823529411764705,94.11764705882354,443,1.2,0,0,60,46-60,Very High Income,Inactive,6,Catalog,1,0,High-Value At-Risk
4385,1981,PhD,Single,36038.0,1,0,2013-05-31,82,23,0,15,0,2,7,2,3,0,3,6,0,0,47,6,8,0.25,5.875,554,1.5,1,1,33,31-45,Mid Income,Inactive,4,Web,0,0,Digital Shoppers
1612,1981,PhD,Single,51381.5,1,0,2013-05-31,82,23,0,15,0,2,7,2,3,0,3,6,0,0,47,6,8,0.25,5.875,554,1.5,1,1,33,31-45,Mid Income,Inactive,4,Web,0,0,Digital Shoppers
803,1968,Graduation,Together,40521.0,1,1,2013-05-04,82,12,0,5,0,0,4,1,0,1,2,5,0,0,21,3,4,0.25,5.25,581,1.6,2,1,46,46-60,Mid Income,Inactive,3,Store,0,0,Bargain Hunters
10675,1956,PhD,Married,66334.0,0,1,2013-03-04,82,909,11,218,0,0,23,2,9,3,5,5,1,0,1161,17,19,0.10526315789473684,61.10526315789474,642,1.8,1,1,58,46-60,High Income,Inactive,4,Web,1,0,High-Value At-Risk
7004,1984,Graduation,Single,11012.0,1,0,2013-03-16,82,24,3,26,7,1,23,3,3,1,2,9,0,0,84,6,9,0.3333333333333333,9.333333333333334,630,1.7,1,1,30,18-30,Low Income,Inactive,6,Web,0,0,Digital Shoppers
4432,1976,Graduation,Divorced,31615.0,1,0,2013-03-16,82,2,3,20,6,11,9,2,2,0,3,7,0,0,51,5,7,0.2857142857142857,7.285714285714286,630,1.7,1,1,38,31-45,Low Income,Inactive,6,Store,0,0,Bargain Hunters
5079,1971,Graduation,Married,51381.5,1,1,2013-03-03,82,71,1,16,0,0,9,4,2,1,3,8,0,0,97,6,10,0.4,9.7,643,1.8,2,1,43,31-45,Mid Income,Inactive,4,Store,0,0,Bargain Hunters
4475,1949,PhD,Married,69098.0,0,0,2013-02-16,82,1315,22,780,145,0,178,1,7,8,9,5,0,0,2440,24,25,0.04,97.6,658,1.8,0,0,65,60+,Very High Income,Inactive,5,Store,1,0,High-Value At-Risk
10868,1951,Graduation,Widow,70792.0,0,0,2013-06-02,82,344,45,654,104,11,114,2,3,4,10,3,0,0,1272,17,19,0.10526315789473684,66.94736842105263,552,1.5,0,0,63,60+,Very High Income,Inactive,6,Store,1,0,High-Value At-Risk
6742,1979,Graduation,Married,17688.0,1,0,2013-01-13,82,2,2,1,3,1,2,1,1,0,2,8,0,1,11,3,4,0.25,2.75,692,1.9,1,1,35,31-45,Low Income,Inactive,6,Store,0,0,Bargain Hunters
5692,1989,Basic,Married,25443.0,1,0,2012-12-22,82,1,4,3,8,9,7,1,1,0,3,8,0,0,32,4,5,0.2,6.4,714,2.0,1,1,25,18-30,Low Income,Inactive,6,Store,0,0,Family Customers
